"uid_local","uid_foreign","sorting","sorting_foreign"
"582","5","1","0"
"583","1","1","0"
"584","1","1","0"
"584","3158","3","0"
"584","3704","1","0"
"584","3843","2","0"
"585","4","1","0"
"586","402","10","0"
"586","451","6","0"
"586","453","7","0"
"586","457","8","0"
"586","768","5","0"
"586","1697","9","0"
"586","3033","1","0"
"586","3035","2","0"
"586","3037","3","0"
"586","3039","4","0"
"586","3041","5","0"
"586","3584","4","0"
"586","4610","1","0"
"586","4614","2","0"
"586","4616","3","0"
"587","210","14","0"
"587","402","13","0"
"587","451","8","0"
"587","453","10","0"
"587","457","11","0"
"587","473","9","0"
"587","768","6","0"
"587","1537","7","0"
"587","1697","12","0"
"587","3584","5","0"
"587","4610","1","0"
"587","4612","2","0"
"587","4614","3","0"
"587","4616","4","0"
"587","5297","1","0"
"587","5299","2","0"
"587","5301","3","0"
"587","5303","4","0"
"587","5305","5","0"
"587","5307","6","0"
"587","5309","7","0"
"590","4697","1","0"
"590","6007","1","0"
"591","210","15","0"
"591","402","14","0"
"591","451","9","0"
"591","453","11","0"
"591","457","12","0"
"591","473","10","0"
"591","768","6","0"
"591","1537","7","0"
"591","1697","13","0"
"591","3136","1","0"
"591","3138","2","0"
"591","3140","3","0"
"591","3142","4","0"
"591","3144","5","0"
"591","3146","6","0"
"591","3148","7","0"
"591","3150","8","0"
"591","3584","5","0"
"591","4610","1","0"
"591","4612","2","0"
"591","4614","3","0"
"591","4616","4","0"
"592","1","2","0"
"592","17","1","0"
"593","1697","2","0"
"593","3584","1","0"
"593","6016","1","0"
"594","1","1","0"
"595","1","1","0"
"596","1","1","0"
"597","1","1","0"
"597","3274","3","0"
"597","3924","2","0"
"597","6261","1","0"
"598","1","1","0"
"598","473","3","0"
"598","4612","2","0"
"598","6266","1","0"
"599","1","2","0"
"599","17","1","0"
"600","1","2","0"
"600","5","1","0"
"602","402","6","0"
"602","451","4","0"
"602","768","3","0"
"602","3158","5","0"
"602","3504","1","0"
"602","3506","2","0"
"602","3509","3","0"
"602","3843","2","0"
"602","4610","1","0"
"604","402","4","0"
"604","768","2","0"
"604","3165","3","0"
"604","3515","1","0"
"604","3518","2","0"
"604","3849","1","0"
"605","1","1","0"
"606","1","1","0"
"606","451","3","0"
"606","4610","2","0"
"606","5133","1","0"
"607","1","2","0"
"607","17","1","0"
"610","402","2","0"
"610","768","1","0"
"610","4553","1","0"
"611","402","12","0"
"611","451","7","0"
"611","453","9","0"
"611","457","10","0"
"611","473","8","0"
"611","768","6","0"
"611","1697","11","0"
"611","3398","1","0"
"611","3400","2","0"
"611","3402","3","0"
"611","3404","4","0"
"611","3406","5","0"
"611","3408","6","0"
"611","3584","5","0"
"611","4610","1","0"
"611","4612","2","0"
"611","4614","3","0"
"611","4616","4","0"
"613","1","2","0"
"613","17","1","0"
"614","402","10","0"
"614","453","7","0"
"614","457","8","0"
"614","459","9","0"
"614","473","6","0"
"614","768","5","0"
"614","2562","4","0"
"614","4612","1","0"
"614","4614","2","0"
"614","4616","3","0"
"614","5912","1","0"
"614","5914","2","0"
"614","5916","3","0"
"614","5918","4","0"
"614","5919","5","0"
"622","4","2","0"
"622","402","9","0"
"622","451","6","0"
"622","455","7","0"
"622","768","5","0"
"622","1697","8","0"
"622","3580","1","0"
"622","3582","2","0"
"622","3584","1","0"
"622","3586","4","0"
"622","4610","3","0"
"622","4675","4","0"
"623","1","2","0"
"623","17","1","0"
"624","402","2","0"
"624","768","1","0"
"624","5386","1","0"
"625","402","2","0"
"625","768","1","0"
"625","5388","1","0"
"626","402","2","0"
"626","768","1","0"
"626","5390","1","0"
"627","402","2","0"
"627","768","1","0"
"627","5392","1","0"
"628","402","2","0"
"628","768","1","0"
"628","5394","1","0"
"629","402","2","0"
"629","768","1","0"
"629","5396","1","0"
"630","402","2","0"
"630","768","1","0"
"630","5398","1","0"
"631","402","2","0"
"631","768","1","0"
"631","5400","1","0"
"632","402","12","0"
"632","451","7","0"
"632","453","9","0"
"632","457","10","0"
"632","459","11","0"
"632","473","8","0"
"632","768","6","0"
"632","2562","5","0"
"632","4610","1","0"
"632","4612","2","0"
"632","4614","3","0"
"632","4616","4","0"
"632","5402","1","0"
"632","5404","2","0"
"632","5406","3","0"
"632","5408","4","0"
"632","5410","5","0"
"632","5411","6","0"
"633","402","13","0"
"633","451","8","0"
"633","453","10","0"
"633","457","11","0"
"633","473","9","0"
"633","768","7","0"
"633","1697","12","0"
"633","3272","1","0"
"633","3274","2","0"
"633","3276","3","0"
"633","3278","4","0"
"633","3280","5","0"
"633","3282","6","0"
"633","3284","7","0"
"633","3584","6","0"
"633","3924","2","0"
"633","4610","1","0"
"633","4612","3","0"
"633","4614","4","0"
"633","4616","5","0"
"634","1","2","0"
"634","17","1","0"
"635","3165","2","0"
"635","3732","1","0"
"635","3849","1","0"
"636","1697","2","0"
"636","3584","1","0"
"636","5257","1","0"
"637","1","1","0"
"638","451","6","0"
"638","453","8","0"
"638","457","9","0"
"638","473","7","0"
"638","1697","10","0"
"638","3584","5","0"
"638","4610","1","0"
"638","4612","2","0"
"638","4614","3","0"
"638","4616","4","0"
"638","4631","1","0"
"638","4633","2","0"
"638","4635","3","0"
"638","4637","4","0"
"638","4639","5","0"
"639","1","2","0"
"639","17","1","0"
"640","1","1","0"
"641","1","1","0"
"642","1","1","0"
"643","1","1","0"
"644","1","1","0"
"645","1","1","0"
"646","1","1","0"
"647","1","1","0"
"648","402","2","0"
"648","768","1","0"
"648","5413","1","0"
"649","4","1","0"
"650","402","2","0"
"650","768","1","0"
"650","5879","1","0"
"653","4","1","0"
"653","210","15","0"
"653","451","9","0"
"653","453","11","0"
"653","457","12","0"
"653","473","10","0"
"653","842","2","0"
"653","1537","8","0"
"653","1697","13","0"
"653","3584","7","0"
"653","4610","3","0"
"653","4612","4","0"
"653","4614","5","0"
"653","4616","6","0"
"653","5279","1","0"
"653","5281","2","0"
"653","5283","3","0"
"653","5285","4","0"
"653","5287","5","0"
"653","5289","6","0"
"653","5292","7","0"
"654","210","16","0"
"654","402","15","0"
"654","451","9","0"
"654","453","12","0"
"654","457","13","0"
"654","473","11","0"
"654","768","7","0"
"654","1537","8","0"
"654","1697","14","0"
"654","3274","10","0"
"654","3584","6","0"
"654","3924","2","0"
"654","4610","1","0"
"654","4612","3","0"
"654","4614","4","0"
"654","4616","5","0"
"654","5983","1","0"
"654","5985","2","0"
"654","5987","3","0"
"654","5989","4","0"
"654","5991","5","0"
"654","5993","6","0"
"654","5995","7","0"
"654","5997","8","0"
"655","1","1","0"
"656","1","1","0"
"657","1","1","0"
"658","1","2","0"
"658","17","1","0"
"659","1","1","0"
"660","1","1","0"
"661","1","1","0"
"661","457","3","0"
"661","4378","1","0"
"661","4616","2","0"
"662","1","2","0"
"662","17","1","0"
"663","1","1","0"
"664","1","1","0"
"665","1","2","0"
"665","17","1","0"
"667","1","2","0"
"667","17","1","0"
"670","402","2","0"
"670","768","1","0"
"670","4558","1","0"
"671","1","1","0"
"671","455","3","0"
"671","4675","2","0"
"671","6271","1","0"
"672","1","1","0"
"672","457","3","0"
"672","4616","2","0"
"672","6276","1","0"
"673","1","1","0"
"673","3158","3","0"
"673","3843","2","0"
"673","3856","1","0"
"675","402","2","0"
"675","768","1","0"
"675","4689","1","0"
"676","1","1","0"
"677","1","1","0"
"677","451","3","0"
"677","4610","2","0"
"677","6281","1","0"
"678","1","1","0"
"678","3274","3","0"
"678","3924","2","0"
"678","6286","1","0"
"679","10","1","0"
"681","1","1","0"
"683","1","2","0"
"683","5","1","0"
"684","1","1","0"
"684","473","3","0"
"684","4612","2","0"
"684","6291","1","0"
"685","1","1","0"
"685","451","4","0"
"685","473","5","0"
"685","4392","1","0"
"685","4394","2","0"
"685","4610","2","0"
"685","4612","3","0"
"686","1","1","0"
"687","1","1","0"
"688","1","1","0"
"690","1","1","0"
"690","453","3","0"
"690","4614","2","0"
"690","6296","1","0"
"691","1","1","0"
"691","451","4","0"
"691","473","5","0"
"691","4406","1","0"
"691","4408","2","0"
"691","4610","2","0"
"691","4612","3","0"
"692","1","1","0"
"692","3158","3","0"
"692","3340","1","0"
"692","3843","2","0"
"694","1","2","0"
"694","17","1","0"
"695","1","1","0"
"696","1","1","0"
"697","1","1","0"
"698","1","1","0"
"700","1","1","0"
"701","1","1","0"
"702","1","1","0"
"706","1","1","0"
"706","402","13","0"
"706","451","8","0"
"706","453","10","0"
"706","457","11","0"
"706","473","9","0"
"706","768","7","0"
"706","1697","12","0"
"706","3202","1","0"
"706","3204","2","0"
"706","3206","3","0"
"706","3208","4","0"
"706","3210","5","0"
"706","3212","6","0"
"706","3584","6","0"
"706","4610","2","0"
"706","4612","3","0"
"706","4614","4","0"
"706","4616","5","0"
"707","1697","2","0"
"707","3584","1","0"
"707","4424","1","0"
"708","1","1","0"
"709","1","1","0"
"710","1","1","0"
"710","455","3","0"
"710","4675","2","0"
"710","6301","1","0"
"711","1","1","0"
"711","457","3","0"
"711","4616","2","0"
"711","6306","1","0"
"712","1","2","0"
"712","10","1","0"
"713","1","1","0"
"714","1","3","0"
"714","5","1","0"
"714","10","2","0"
"715","1","2","0"
"715","17","1","0"
"716","210","14","0"
"716","402","13","0"
"716","451","8","0"
"716","453","10","0"
"716","457","11","0"
"716","473","9","0"
"716","768","6","0"
"716","1537","7","0"
"716","1697","12","0"
"716","3584","5","0"
"716","4610","1","0"
"716","4612","2","0"
"716","4614","3","0"
"716","4616","4","0"
"716","5420","1","0"
"716","5422","2","0"
"716","5424","3","0"
"716","5426","4","0"
"716","5428","5","0"
"716","5430","6","0"
"716","5432","7","0"
"717","210","14","0"
"717","402","13","0"
"717","451","8","0"
"717","453","10","0"
"717","457","11","0"
"717","473","9","0"
"717","768","6","0"
"717","1537","7","0"
"717","1697","12","0"
"717","3584","5","0"
"717","4018","1","0"
"717","4020","2","0"
"717","4022","3","0"
"717","4024","4","0"
"717","4026","5","0"
"717","4028","6","0"
"717","4030","7","0"
"717","4610","1","0"
"717","4612","2","0"
"717","4614","3","0"
"717","4616","4","0"
"718","402","12","0"
"718","451","7","0"
"718","453","9","0"
"718","457","10","0"
"718","473","8","0"
"718","768","6","0"
"718","1697","11","0"
"718","3080","1","0"
"718","3082","2","0"
"718","3084","3","0"
"718","3086","4","0"
"718","3088","5","0"
"718","3090","6","0"
"718","3584","5","0"
"718","4610","1","0"
"718","4612","2","0"
"718","4614","3","0"
"718","4616","4","0"
"719","1","2","0"
"719","17","1","0"
"720","1","2","0"
"720","5","1","0"
"721","1","1","0"
"723","1","1","0"
"723","18","10","0"
"723","256","7","0"
"723","791","5","0"
"723","2751","9","0"
"723","2823","6","0"
"723","4057","2","0"
"723","4061","3","0"
"723","4066","3","0"
"723","4069","5","0"
"723","4072","4","0"
"723","4075","7","0"
"724","1","1","0"
"724","17","2","0"
"725","3165","2","0"
"725","3849","1","0"
"725","4444","1","0"
"726","1","1","0"
"727","1","1","0"
"728","1","1","0"
"730","402","2","0"
"730","768","1","0"
"730","5415","1","0"
"732","5","1","0"
"732","402","3","0"
"732","768","2","0"
"732","5153","2","0"
"735","402","6","0"
"735","455","4","0"
"735","768","3","0"
"735","1697","5","0"
"735","3584","2","0"
"735","4581","1","0"
"735","4583","2","0"
"735","4585","3","0"
"735","4675","1","0"
"736","1","1","0"
"736","455","3","0"
"736","3936","1","0"
"736","4675","2","0"
"737","4","1","0"
"738","4","1","0"
"739","1","1","0"
"739","451","7","0"
"739","453","9","0"
"739","457","10","0"
"739","473","8","0"
"739","1697","11","0"
"739","3535","1","0"
"739","3537","2","0"
"739","3539","3","0"
"739","3541","4","0"
"739","3543","5","0"
"739","3584","6","0"
"739","4610","2","0"
"739","4612","3","0"
"739","4614","4","0"
"739","4616","5","0"
"740","1","1","0"
"740","451","5","0"
"740","473","6","0"
"740","3158","7","0"
"740","3843","4","0"
"740","4215","1","0"
"740","4217","2","0"
"740","4219","3","0"
"740","4610","2","0"
"740","4612","3","0"
"741","1697","2","0"
"741","3170","1","0"
"741","3584","1","0"
"742","1","1","0"
"743","1","1","0"
"744","402","14","0"
"744","451","8","0"
"744","453","11","0"
"744","457","12","0"
"744","473","10","0"
"744","768","7","0"
"744","1697","13","0"
"744","3274","9","0"
"744","3584","6","0"
"744","3922","1","0"
"744","3924","1","0"
"744","3926","3","0"
"744","3928","4","0"
"744","3930","5","0"
"744","3932","6","0"
"744","3934","7","0"
"744","4610","2","0"
"744","4612","3","0"
"744","4614","4","0"
"744","4616","5","0"
"745","1","1","0"
"745","473","3","0"
"745","4612","2","0"
"745","6311","1","0"
"747","1","2","0"
"747","17","1","0"
"748","1","1","0"
"748","3158","3","0"
"748","3710","1","0"
"748","3843","2","0"
"749","1","1","0"
"750","1","1","0"
"751","10","1","0"
"752","1","1","0"
"753","1","1","0"
"754","1","1","0"
"755","1","2","0"
"755","17","1","0"
"756","1","2","0"
"756","17","1","0"
"757","1","2","0"
"757","17","1","0"
"758","1","2","0"
"758","17","1","0"
"759","1","2","0"
"759","17","1","0"
"760","1","1","0"
"760","451","3","0"
"760","4610","2","0"
"760","6093","1","0"
"761","1","1","0"
"761","455","3","0"
"761","4675","2","0"
"761","6098","1","0"
"762","1","1","0"
"762","453","3","0"
"762","4614","2","0"
"762","6103","1","0"
"763","1","1","0"
"763","457","3","0"
"763","4616","2","0"
"763","6108","1","0"
"764","1","1","0"
"764","451","3","0"
"764","4610","2","0"
"764","6113","1","0"
"765","1","1","0"
"765","473","3","0"
"765","4612","2","0"
"765","6118","1","0"
"766","1","1","0"
"766","453","3","0"
"766","4614","2","0"
"766","6123","1","0"
"767","1","1","0"
"767","451","3","0"
"767","4610","2","0"
"767","6128","1","0"
"768","1","2","0"
"768","17","1","0"
"769","1","2","0"
"769","10","1","0"
"770","1","2","0"
"770","10","1","0"
"771","1","1","0"
"772","1","1","0"
"773","1","1","0"
"774","1","1","0"
"775","1","1","0"
"776","1","1","0"
"777","1","1","0"
"778","1","1","0"
"779","1","1","0"
"780","1","1","0"
"781","1","1","0"
"782","1697","2","0"
"782","3584","1","0"
"782","4090","1","0"
"783","1697","2","0"
"783","3584","1","0"
"783","4094","1","0"
"784","1","1","0"
"785","1","1","0"
"786","1","1","0"
"787","1","1","0"
"788","1","1","0"
"789","1","1","0"
"790","1","1","0"
"791","1","1","0"
"792","1","1","0"
"793","1","1","0"
"794","1","1","0"
"795","1","1","0"
"796","1","1","0"
"797","1","1","0"
"798","1","1","0"
"799","1","1","0"
"800","1","1","0"
"801","1","1","0"
"802","1","1","0"
"803","1","1","0"
"805","5","1","0"
"806","1","1","0"
"807","1","1","0"
"809","1","1","0"
"810","1","1","0"
"811","1","1","0"
"812","402","1","0"
"812","768","1","0"
"815","402","7","0"
"815","451","1","0"
"815","453","2","0"
"815","455","3","0"
"815","457","4","0"
"815","459","5","0"
"815","460","6","0"
"815","768","6","0"
"815","2562","5","0"
"815","4610","1","0"
"815","4614","2","0"
"815","4616","4","0"
"815","4675","3","0"
"821","5","4","0"
"821","6","1","0"
"821","7","2","0"
"821","8","3","0"
"821","9","5","0"
"821","10","6","0"
"821","11","7","0"
"822","1","1","0"
"823","1","1","0"
"824","1","1","0"
"825","1","1","0"
"826","12","1","0"
"827","12","1","0"
"828","13","1","0"
"829","1","1","0"
"831","402","2","0"
"831","720","1","0"
"831","768","1","0"
"832","402","2","0"
"832","725","1","0"
"832","768","1","0"
"833","402","2","0"
"833","740","1","0"
"833","768","1","0"
"834","402","2","0"
"834","762","1","0"
"834","768","1","0"
"835","402","2","0"
"835","768","1","0"
"836","402","2","0"
"836","768","1","0"
"836","840","1","0"
"837","402","2","0"
"837","768","1","0"
"837","873","1","0"
"838","402","2","0"
"838","768","1","0"
"838","886","1","0"
"839","402","2","0"
"839","768","1","0"
"839","899","1","0"
"840","402","2","0"
"840","768","1","0"
"840","912","1","0"
"841","402","2","0"
"841","768","1","0"
"841","925","1","0"
"842","402","2","0"
"842","768","3","0"
"842","938","1","0"
"843","402","2","0"
"843","768","3","0"
"843","945","1","0"
"844","402","2","0"
"844","768","3","0"
"844","952","1","0"
"845","402","2","0"
"845","768","3","0"
"845","959","1","0"
"846","402","2","0"
"846","768","3","0"
"846","966","1","0"
"847","402","2","0"
"847","768","3","0"
"847","977","1","0"
"848","402","2","0"
"848","768","3","0"
"848","984","1","0"
"849","402","2","0"
"849","768","3","0"
"849","991","1","0"
"850","402","2","0"
"850","768","3","0"
"850","998","1","0"
"851","402","2","0"
"851","768","1","0"
"851","1005","1","0"
"852","402","2","0"
"852","768","1","0"
"852","1013","1","0"
"853","402","2","0"
"853","768","1","0"
"853","1021","1","0"
"854","402","2","0"
"854","768","1","0"
"854","1029","1","0"
"855","402","2","0"
"855","768","1","0"
"855","1037","1","0"
"856","402","2","0"
"856","768","1","0"
"856","1045","1","0"
"857","402","2","0"
"857","768","1","0"
"857","1053","1","0"
"858","402","2","0"
"858","768","1","0"
"858","1064","1","0"
"859","402","2","0"
"859","768","1","0"
"859","1072","1","0"
"860","402","2","0"
"860","768","1","0"
"860","1086","1","0"
"861","402","2","0"
"861","768","1","0"
"861","1094","1","0"
"862","402","2","0"
"862","768","3","0"
"862","1102","1","0"
"863","402","2","0"
"863","768","3","0"
"863","1110","1","0"
"864","402","2","0"
"864","768","3","0"
"864","1118","1","0"
"865","402","2","0"
"865","768","3","0"
"865","1126","1","0"
"866","402","2","0"
"866","768","3","0"
"866","1134","1","0"
"867","402","2","0"
"867","768","3","0"
"867","1138","1","0"
"868","402","2","0"
"868","768","3","0"
"868","1149","1","0"
"869","402","2","0"
"869","768","3","0"
"869","1157","1","0"
"870","402","2","0"
"870","768","3","0"
"870","1167","1","0"
"871","402","2","0"
"871","768","1","0"
"871","1175","1","0"
"872","402","2","0"
"872","768","1","0"
"872","1183","1","0"
"873","768","1","0"
"874","402","2","0"
"874","768","1","0"
"874","1193","1","0"
"875","402","2","0"
"875","768","1","0"
"875","1201","1","0"
"876","402","2","0"
"876","768","1","0"
"876","1211","1","0"
"877","402","2","0"
"877","768","1","0"
"877","1219","1","0"
"878","402","2","0"
"878","768","1","0"
"878","1241","1","0"
"879","402","2","0"
"879","768","1","0"
"879","1249","1","0"
"880","402","2","0"
"880","768","3","0"
"880","1253","1","0"
"881","768","1","0"
"882","402","2","0"
"882","768","3","0"
"882","1265","1","0"
"883","402","2","0"
"883","768","3","0"
"883","1271","1","0"
"884","402","2","0"
"884","768","3","0"
"884","1277","1","0"
"885","402","2","0"
"885","768","3","0"
"885","1284","1","0"
"886","402","2","0"
"886","768","3","0"
"886","1290","1","0"
"887","402","2","0"
"887","768","1","0"
"887","1304","1","0"
"888","402","2","0"
"888","768","1","0"
"888","1328","1","0"
"889","402","2","0"
"889","768","1","0"
"889","1348","1","0"
"890","402","2","0"
"890","768","1","0"
"890","1384","1","0"
"891","402","2","0"
"891","768","1","0"
"891","1407","1","0"
"892","402","2","0"
"892","768","1","0"
"892","1433","1","0"
"893","402","2","0"
"893","768","1","0"
"893","1461","1","0"
"894","402","2","0"
"894","768","1","0"
"894","1484","1","0"
"895","402","2","0"
"895","768","1","0"
"895","1539","1","0"
"896","402","2","0"
"896","768","1","0"
"896","1602","1","0"
"897","402","2","0"
"897","768","3","0"
"897","1614","1","0"
"898","402","2","0"
"898","768","3","0"
"898","1663","1","0"
"899","402","2","0"
"899","768","3","0"
"899","1672","1","0"
"900","402","2","0"
"900","768","3","0"
"900","1686","1","0"
"901","402","2","0"
"901","768","3","0"
"901","1699","1","0"
"902","402","2","0"
"902","768","3","0"
"902","1711","1","0"
