"uid","pid","tstamp","crdate","cruser_id","deleted","hidden","starttime","endtime","sys_language_uid","l10n_parent","l10n_state","l10n_diffsource","t3ver_oid","t3ver_id","t3ver_label","t3ver_wsid","t3ver_state","t3ver_stage","t3ver_count","t3ver_tstamp","t3ver_move_id","gnd_id","first_composer","intertextual_entity","title","date_of_production","geographic_area_code","zzz_deleted_instrumentation","geographical_area_code","super_work","opus_no","index_no","medium_of_performance","unmodified_gnd_data","zzz_deleted_added_by_project","instruments","gnd_status","form","title_no","title_instrument","alt_titles","tonality","language","final","confirmed_by_slub","zzz_deleted_alt_instrument_ids","genre_ids","main_instrumentation","alt_instrumentation","genres","instrument_ids","alt_instrument_names"
"100","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217819436","95","0","Rondos","1809-01-01",,,,"0",,,,"1","0","2","n","1",,"Klavier","Rondeaux",,,"0","1",,"4178454-6","0","0","1",,
"101","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217819681","95","0","Annamarthe zu Greten","1809-01-01",,,,"0",,,,"1","0","2",,"1",,,"Thüringisches Bauernlied $ Nä, Gretel, was ich lang verbarg",,,"0","1",,"4035669-3","0","0","1",,
"102","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217820000","42","0","Komische Gesänge","1807-01-01",,,,"1651",,,,"1","0","2","n","1","Nr. 4",,"Ich bin der Doktor Eisenbart","C-Dur",,"0","1",,"4020470-4","0","0","1",,
"103","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217820469","42","0","Komische Gesänge","1807-01-01",,,,"1651",,,,"1","0","2",,"1","Nr. 3",,"Als die Juden unsern Herrngott","G-Dur",,"0","1",,"4020470-4","0","0","1",,
"104","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1137273852","153","0","Rondos","1810-01-01",,,,"0","1",,,"1","0","1",,"1",,"Klavier","Rondo für Klavier C-Dur $ Rondo for Piano C major","C-Dur",,"0","1",,"4178454-6","0","0","1",,
"105","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217820701","42","0","Gesänge",NULL,,,,"0","14",,,"1","0","2","n","1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"106","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218026510","119","0","Walzer","1809-01-01",,,,"0","2",,,"1","0","1",,"1",,"Klavier",,,,"0","1",,"4189042-5","0","0","1",,
"107","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218027355","123","0","Walzer",NULL,,,,"0","2",,,"1","0","1","n","1",,"Klavier",,,,"0","1",,"4189042-5","0","0","1",,
"108","0","1643120085","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218028637","121","0","Bildungsgesänge für die deutsche Jugend",NULL,,,,"0",,,,"1","0","2","p","1",,,"Bildungsgesänge für die deutsche Jugend zum häuslichen oder Schulgebrauch, nebst einer Vorrede von Plato",,,"0","1",,"4020470-4","0","0","1",,
"109","0","1643120086","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218032103","122","0","Terpsichore",NULL,,,,"0",,,,"1","0","1",,"2",,,,,,"0","1",,"4189042-5$4059028-8","0","0","1",,
"110","0","1643120086","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218032561","123","0","Ecossaise varié",NULL,,,,"0","4 (Pazdirek)",,,"1","0","1",,"2",,,"Ecossaise avec Variations",,,"0","1",,"4792229-1$4187414-6","0","0","1",,
"111","0","1643120086","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218032987","124","0","Sonaten",NULL,,,,"0","5",,,"1","0","1","n","2",,"Klavier, 4-händig","Sonate facile","Es-Dur",,"0","1",,"4188277-5$4131190-5","0","0","2",,
"112","0","1643120086","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218035986","125","0","Les Antipodes","1809-01-01",,,,"0",,,,"1","0","1",,"1",,,"Les Antipodes ou 12 Danses",,,"0","1",,"4059028-8","0","0","1",,
"113","0","1603375956","1602495937","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300727569","40","0","Amusement",NULL,,,,"0","op. 68","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"114","0","1614100215","1602495937","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217506519","126","0","Walzer",NULL,,,,"0","67",,,"1","0","1",,"2",,,,,,"0","1",,"4189042-5","0","0","0",,
"115","0","1614100215","1602495937","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217734562","128","0","Gesänge","1808-01-01",,,,"0","25",,,"1","0","4",,"2",,,,,,"0","1",,"4020470-4","0","0","0",,
"116","0","1643120086","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1031723536","173","0","Camilla","1799-01-01",,,,"1643",,"PaWV 19",,"1","0","1",,"1",,,"Camilla ossia Il sotterano",,,"0","1",,"4172996-1","0","0","1",,
"117","0","1643120086","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300036604","130","0","Messen","1809-01-01",,,,"0",,,,"1","0","5","q","1","Nr. 1",,"Messe à trois voix $ Cäcilienmesse $ Messe F-Dur $ Messa di Chimay $ Messe de Chimay $ Messen","F-Dur",,"2","1",,"4129031-8","0","0","1",,
"118","0","1643120087","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218047607","170","0","Lieder",NULL,,,,"0","7",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"119","0","1614100215","1602495937","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217722777","63","0","Duos",NULL,,,,"0","16",,,"1","0","1",,"2",,,,,,"0","1",,"4138632-2","0","0","0",,
"120","0","1643120087","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218048271","166","0","Variationen",NULL,,,,"0","7",,,"1","0","1","n","1",,"Klavier","Variations sur l'Air Malborough s'en va-ten guerre","A-Dur",,"0","1",,"4187414-6","0","0","1",,
"121","0","1643120087","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218088486","42","0","Komische Gesänge",NULL,,,,"1651",,,,"1","0","2",,"1","Nr. 5",,"Ich bin ein Franzose",,,"0","1",,"4020470-4","0","0","1",,
"122","0","1643120087","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217627057","62","0","Thalia",NULL,,,,"0",,,,"1","0","2","p","1",,,,,,"2","1",,"4035669-3","0","0","1",,
"123","0","1643120088","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218089512","136","0","Polonaise",NULL,,,,"0",,,,"1","0","1","n","1",,,,,,"0","1",,"4209517-7","0","0","1",,
"124","0","1643120088","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218091061","137","0","Schottische Tänze",NULL,,,,"0",,,,"1","0","1",,"1",,,"Ecossaisen",,,"0","1",,"4792229-1","0","0","1",,
"125","0","1643120088","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218091967","38","0","Lieder","1810-01-01",,,,"0","24",,,"1","0","2","n","1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"126","0","1643120088","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218096365","139","0","Lieder",NULL,,,,"0",,,,"1","0","2",,"1",,"Gitarre","Lieder mit leichter Begleitung",,,"0","1",,"4035669-3","0","0","1",,
"127","0","1643120089","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218100745","119","0","Bagatellen","1810-01-01",,,,"0","3",,,"1","0","1","n","1",,"Klavier","Bagatelles",,,"0","1",,"4364812-5","0","0","1",,
"128","0","1643120373","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218101997","42","0","Mariechen",NULL,,,,"0","16",,,"1","0","2",,"1",,,"Mariechen flog heiter",,,"0","1",,"4050494-3","0","0","1",,
"129","0","1643120373","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218102462","91","0","Fantaisie et Rondeau","1802-01-01",,,,"0","15",,,"1","0","1","n","1",,,,"B-Dur",,"0","1",,"4153682-4","0","0","1",,
"130","0","1643120373","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218104082","95","0","Die Nussknacker","1811-01-01",,,,"0",,,,"1","0","2",,"1",,,"Zween Männlein kam's einmal in Sinn",,,"0","1",,"4035669-3","0","0","1",,
"131","0","1643120241","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218104244","95","0","Ein galantes Lied","1811-01-01",,,,"0",,,,"1","0","2","n","2",,,"Das Schnirkel-Lied $ Das Schniepel-Lied",,,"0","1",,"4035669-3$4050494-3","0","0","1",,
"132","0","1643120241","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121810449X","95","0","Kaffeelied","1811-01-01",,,,"0",,,,"1","0","2",,"1",,,"Ja, ich will es nur bekennen",,,"0","1",,"4035669-3","0","0","1",,
"133","0","1643120241","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121810497X","146","0","Variations sur un Thème de la Baronne de Levenehr",NULL,,,,"0","37",,,"1","0","1","n","1",,,"Variationen","A-Dur",,"0","1",,"4187414-6","0","0","1",,
"134","0","1643120235","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218106743","165","0","Thèmes variés",NULL,,,,"1688",,,,"1","0","1",,"1","Nr. 1",,"Wann i in der Früh aufsteh",,,"0","1",,"4187414-6","0","0","1",,
"135","0","1643120235","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121810712X","165","0","Konzerte",NULL,,,,"0",,,,"1","0","4","n","1",,"Klavier","Concerto facile","D-Dur",,"0","1",,"4032359-6","0","0","1",,
"136","0","1643120373","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218114525","42","0","Variationen",NULL,,,,"0","17",,,"1","0","1",,"1",,"Gitarre","Variations facile","d-Moll",,"0","1",,"4187414-6","0","0","1",,
"137","0","1643120373","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300084188","126","0","Sonaten",NULL,,,,"0","80",,,"1","0","2",,"1",,"Klavier","Sonate facile",,,"0","1",,"4131190-5","0","0","1",,
"138","0","1643120145","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218115807","165","0","Thèmes variés",NULL,,,,"1688",,,,"1","0","1","n","1","Nr. 2",,"Schön Minka $ Schöne Minka","A-Dur",,"0","1",,"4187414-6","0","0","1",,
"139","0","1643120145","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218116668","38","0","Lieder","1811-01-01",,,,"0","23",,,"1","0","3",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"140","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1135200521","153","0","Rondos","1810-01-01",,,,"0","2",,,"1","0","1","q","1",,"op. 2",,"a-Moll",,"0","1",,"4178454-6","0","0","1",,
"141","0","1643120141","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121811780X","154","0","Collection de Danses",NULL,,,,"0","4",,,"1","0","1","n","1","Nr. 1",,"Collection de Danses $ Tänze",,,"0","1",,"4059028-8","0","0","1",,
"142","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218116099","165","0","Thèmes variés",NULL,,,,"1688",,,,"1","0","1",,"1","Nr. 3",,"Non più di fiori","E-Dur",,"0","1",,"4187414-6","0","0","1",,
"143","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300816243","156","0","Sonatinen","1809-01-01",,,,"0","16",,,"1","0","1",,"1",,"Klavier","Sonatines très faciles","C-Dur G-Dur F-Dur D-Dur B-Dur C-Dur",,"0","1",,"4181787-4","0","0","1",,
"144","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218474505","1006","0","Il trionfo d'Arianna","1793-01-01",,,,"1648",,,,"1","0","1","n","1",,,,,,"0","1",,"4172996-1","0","0","1",,
"145","0","1643120105","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218487410","158","0","Variations sur le Thème ""Noch einmal, Robert""",NULL,,,,"0",,,,"1","0","3",,"1",,,"Variationen",,,"0","1",,"4187414-6","0","0","1",,
"146","0","1643120106","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300349270","159","0","Orlando Paladino","1782-01-01",,,,"0",,"Hob 28 11",,"1","0","0","q","1",,,"Ritter Roland $ The paladin Roland $ Roland paladin",,,"0","1",,"4043582-9","0","0","1",,
"147","0","1643120106","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218488719","38","0","Es tönen die Hörner",NULL,,,,"0","22",,,"1","0","2","n","1",,,,,,"0","1",,"4035669-3","0","0","1",,
"148","0","1643120106","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218491604","161","0","Amenaide und Tancred",NULL,,,,"0",,,,"1","0","1",,"1",,,,,,"0","1",,"4143955-7","0","0","1",,
"149","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218492627","3","0","Die Freiheit des Menschen","1810-01-01",,,,"0","9",,,"1","0","2","n","1",,,"Ha, so wär’s denn, Sklaven einer Kette",,,"0","1",,"4035669-3","0","0","1",,
"150","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218493526","163","0","Sérénade","1807-01-01",,,,"0","3",,,"1","0","2",,"3",,,"Serenaden","C-Dur",,"0","1",,"4138632-2$4181030-2$4287289-3","0","0","3",,
"151","0","1643120146","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218496495","164","0","Variations sur l'air ""Ich klage dir""","1812-01-01",,,,"0",,,,"1","0","1","n","1",,,"Ich klage dir, o Echo, hier $ Variationen","Es-Dur",,"0","1",,"4187414-6","0","0","1",,
"152","0","1643120373","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218497416","165","0","Caprice ou Fantaisie facile",NULL,,,,"0",,,,"1","0","1",,"2",,,,"G-Dur",,"0","1",,"4364833-2$4153682-4","0","0","2",,
"153","0","1643120150","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218497688","166","0","Lieder",NULL,,,,"0",,,,"1","0","2","n","1",,"Klavier",,,,"0","1",,"4035669-3","0","0","1",,
"154","0","1643120150","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218116285","165","0","Thèmes variés",NULL,,,,"1688",,,,"1","0","1",,"1","Nr. 4",,"Seid uns zum zweiten Mal willkommen",,,"0","1",,"4187414-6","0","0","1",,
"155","0","1643120150","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300727569","126","0","Amusement",NULL,,,,"0","68",,,"1","0","1","q","1",,,,,,"0","1",,"4181787-4","0","0","1",,
"156","0","1643120617","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121849879X","1005","0","Faust",NULL,,,,"0","8",,,"1","0","1","n","1",,,"Ouvertüre zu August Klingemanns ""Faust"" $ Ouverture à la Tragédie ""Faust"" de Klingemann $ Ouvertüren","d-Moll",,"0","1",,"4172996-1","0","0","1",,
"157","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218500387","170","0","Variations sur ""Contre les chagrins""",NULL,,,,"0","8",,,"1","0","1",,"1",,,"Variationen",,,"0","1",,"4187414-6","0","0","1",,
"158","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218500808","171","0","Potpourris","1812-01-01",,,,"0","5",,,"1","0","2","n","1",,,"Potpourri pour l'Hautbois avec l'accomp. du Fortepiano","F-Dur",,"0","1",,"4368322-8","0","0","1",,
"159","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218500972","172","0","Walzer",NULL,,,,"0",,,,"1","0","1",,"1",,"Klavier","Valses",,,"0","1",,"4189042-5","0","0","1",,
"160","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1141257068","173","0","La virtù al cimento","1798-01-01",,,,"0",,"PaWV 18",,"1","0","0",,"1",,,"Griselda $ Griselda o sia La virtù al cimento $ Griselda oder Die Tugend auf der Probe $ Griseis ou La Vertù à l'épreuve $ Metilde ossia La virtù al cimento $ Griselda oder der Frauenspiegel",,,"0","1",,"4043582-9","0","0","1",,
"161","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218501103","42","0","Gesänge",NULL,,,,"0","18",,,"1","0","2","n","2",,,"Gesänge von Tiedge und eine Romanze $ Gesänge",,,"0","1",,"4020470-4$4050494-3","0","0","2",,
"162","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300892608","175","0","Fernand Cortez","1809-01-01",,,,"0",,,,"1","0","0","q","1",,,"Ferdinand Cortes $ Ferdinand Cortes oder Die Eroberung von Mexico $ Fernand Cortez ... $ Fernand Cortez ou la conquête du Mexique $ Fernando Cortez $ La conquête du Mexique",,,"0","1",,"4043582-9","0","0","1",,
"163","0","1643120618","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217798897","124","0","Variationen",NULL,,,,"0","2",,,"1","0","1",,"1",,"Klavier",,"C-Dur",,"0","1",,"4187414-6","0","0","1",,
"164","0","1643120620","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1218046759","123","0","Salvum fac regem",NULL,,,,"0",,,,"1","0","1","n","1",,,,,,"0","1",,"4020470-4","0","0","1",,
"165","0","1643120620","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217438777","43","0","Der König in Thule",NULL,,,,"0",,,,"1","0","2",,"1",,,"Es war ein König in Thule",,,"2","1",,"4035669-3","0","0","1",,
"166","0","1643120620","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217448276","39","0","Tänze",NULL,,,,"0","1",,,"1","0","1","p","1",,"Klavier","Danses",,,"2","1",,"4059028-8","0","0","1",,
"167","0","1643120621","1602495937","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1217727442","88","0","Euphrosine",NULL,,,,"0",,,,"1","0","2",,"1",,,"Euphrosyne",,,"2","1",,"4035669-3","0","0","1",,
"168","0","1643120621","1602588519","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","4656020-8","179","0","Das unterbrochene Opferfest","1796-01-01",,,,"0",,,,"1","0","0",,"1",,,"Das Opferfest $ Il sacrifizio interrotto $ Le sacrifice interromptu $ The Oracle or The Interrupted Sacrifice",,,"1","1",,"4043582-9","0","0","1",,
"169","0","1602752434","1602752389","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1209089297","0","0",,NULL,,,,"0",,,,"0","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"170","0","1643120334","1602753916","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212617711","234","0","Volkslieder","1830-01-01",,,,"0","9",,,"1","0","1","n","1","Heft 1",,,,,"0","1",,"4035669-3","0","0","1",,
"171","0","1643363915","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300231482","663","0","Albumblätter","1856-01-01",,,,"0","7",,,"1","0","1","p","1",,,"Albumblätter, op. 7 $ Albumblätter op. 7",,,"2","1",,"4147584-7","0","0","1",,
"172","0","1643120229","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300019319","622","0","Les nuits d'été","1840-01-01",,,,"0","7","H 81B",,"1","0","3",,"1",,,"Summer Nights $ Die Sommernächte",,,"2","1",,"4297924-9","0","0","1",,
"173","0","1643120621","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205704485","614","0","Bienfait des Larmes","1856-01-01",,,,"0","22",,,"1","0","1",,"1",,,,,,"2","1",,"4139233-4","0","0","1",,
"174","0","1643120321","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","105851055X","628","0","Leid und Freud","1856-01-01",,,,"0","1",,,"1","0","2",,"1",,,"Gesänge",,,"2","1",,"4020470-4","0","0","1",,
"175","0","1643120467","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205758666","631","0","Dichtungen von N. Lenau","1856-01-01",,,,"0","4",,,"1","0","2",,"1",,,"Dichtungen von Nikolaus Lenau",,,"2","1",,"4035669-3","0","0","1",,
"176","0","1643120621","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205759727","634","0","Lieder","1856-01-01",,,,"0","6",,,"1","0","2",,"1",,,,,,"2","1",,"4035669-3","0","0","1",,
