"uid_local","uid_foreign","sorting","sorting_foreign"
"1272","6993","1","0"
"1273","1013","1","0"
"1273","5407","1","0"
"1274","513","1","0"
"1274","1172","1","0"
"1275","513","1","0"
"1275","1174","1","0"
"1276","513","2","0"
"1276","3328","1","0"
"1276","4822","1","0"
"1276","4827","2","0"
"1277","513","1","0"
"1277","1176","1","0"
"1278","513","1","0"
"1278","1178","1","0"
"1279","265","1","0"
"1279","6823","1","0"
"1280","513","1","0"
"1280","1136","1","0"
"1281","2926","1","0"
"1281","2927","2","0"
"1281","4865","2","0"
"1281","5407","1","0"
"1282","3107","1","0"
"1282","3108","2","0"
"1282","4865","2","0"
"1282","5407","1","0"
"1283","513","2","0"
"1283","3328","1","0"
"1283","4829","1","0"
"1283","4834","2","0"
"1284","6008","1","0"
"1284","6146","1","0"
"1285","6018","1","0"
"1285","6146","1","0"
"1286","6028","1","0"
"1286","6146","1","0"
"1287","265","1","0"
"1287","6788","1","0"
"1288","3328","1","0"
"1288","4836","1","0"
"1288","4841","2","0"
"1288","4865","2","0"
"1289","3328","1","0"
"1289","4844","1","0"
"1289","4849","2","0"
"1289","4865","2","0"
"1290","3328","1","0"
"1290","4546","1","0"
"1291","513","1","0"
"1291","1154","1","0"
"1292","513","3","0"
"1292","3328","2","0"
"1292","4884","1","0"
"1292","4889","2","0"
"1292","4891","1","0"
"1293","4310","1","0"
"1293","5634","1","0"
"1294","6923","1","0"
"1294","6939","1","0"
"1295","1006","1","0"
"1295","5407","1","0"
"1296","3328","1","0"
"1296","4556","1","0"
"1296","4561","2","0"
"1296","5407","2","0"
"1297","1796","1","0"
"1297","3084","1","0"
"1298","330","1","0"
"1299","986","1","0"
"1299","5407","1","0"
"1300","6058","1","0"
"1300","6146","1","0"
"1301","513","1","0"
"1301","1156","1","0"
"1302","513","1","0"
"1302","1146","1","0"
"1303","2760","1","0"
"1303","3637","1","0"
"1304","1796","1","0"
"1304","1876","1","0"
"1305","513","1","0"
"1305","705","1","0"
"1305","707","2","0"
"1305","2891","2","0"
"1306","2888","1","0"
"1306","2891","2","0"
"1307","265","1","0"
"1307","6793","1","0"
"1308","3446","1","0"
"1308","4353","1","0"
"1309","3328","1","0"
"1309","4897","1","0"
"1310","3328","1","0"
"1310","4902","1","0"
"1311","3328","1","0"
"1311","4531","1","0"
"1312","3328","1","0"
"1312","3389","1","0"
"1313","3328","1","0"
"1313","3447","1","0"
"1314","3328","1","0"
"1314","4536","1","0"
"1316","4445","1","0"
"1316","4453","1","0"
"1317","5408","1","0"
"1317","5423","1","0"
"1318","5391","1","0"
"1319","216","1","0"
"1319","6920","1","0"
"1320","265","1","0"
"1320","1209","2","0"
"1320","1211","1","0"
"1320","1216","2","0"
"1321","265","1","0"
"1321","5391","2","0"
"1321","5393","1","0"
"1321","5398","2","0"
"1322","2752","1","0"
"1322","3637","1","0"
"1323","1209","1","0"
"1325","4353","2","0"
"1325","6146","1","0"
"1325","6592","1","0"
"1325","6597","2","0"
"1326","1771","1","0"
"1326","1796","1","0"
"1327","1564","1","0"
"1327","2683","1","0"
"1328","1776","1","0"
"1328","1796","1","0"
"1329","1781","1","0"
"1329","1796","1","0"
"1330","6119","1","0"
"1330","6146","1","0"
"1331","6136","1","0"
"1331","6146","1","0"
"1332","6146","1","0"
"1333","6146","1","0"
"1333","6151","1","0"
"1334","6146","1","0"
"1334","6161","1","0"
"1335","3172","1","0"
"1335","6146","1","0"
"1336","3291","1","0"
"1336","6146","1","0"
"1337","265","1","0"
"1337","6798","1","0"
"1338","6146","1","0"
"1338","6181","1","0"
"1339","513","1","0"
"1339","1158","1","0"
"1340","6146","1","0"
"1340","6186","1","0"
"1341","6146","1","0"
"1341","6191","1","0"
"1342","5974","1","0"
"1342","6146","1","0"
"1343","265","1","0"
"1343","6803","1","0"
"1344","6146","1","0"
"1344","6203","1","0"
"1345","3179","1","0"
"1345","6146","1","0"
"1346","3298","1","0"
"1346","6146","1","0"
"1347","2780","1","0"
"1347","2816","1","0"
"1348","6146","1","0"
"1348","6213","1","0"
"1349","4363","1","0"
"1350","4365","1","0"
"1351","513","2","0"
"1351","3328","1","0"
"1351","4654","1","0"
"1351","4659","2","0"
"1352","513","2","0"
"1352","3328","1","0"
"1352","4661","1","0"
"1352","4666","2","0"
"1353","513","2","0"
"1353","3328","1","0"
"1353","4668","1","0"
"1353","4673","2","0"
"1354","513","2","0"
"1354","987","1","0"
"1354","988","2","0"
"1354","5407","1","0"
"1355","513","2","0"
"1355","3328","1","0"
"1355","4675","1","0"
"1355","4680","2","0"
"1356","513","2","0"
"1356","3328","1","0"
"1356","4682","1","0"
"1356","4687","2","0"
"1357","513","2","0"
"1357","3328","1","0"
"1357","4689","1","0"
"1357","4694","2","0"
"1358","513","2","0"
"1358","3328","1","0"
"1358","4696","1","0"
"1358","4701","2","0"
"1359","513","2","0"
"1359","3328","1","0"
"1359","4703","1","0"
"1359","4708","2","0"
"1360","513","2","0"
"1360","3328","1","0"
"1360","4710","1","0"
"1360","4715","2","0"
"1361","513","2","0"
"1361","3328","1","0"
"1361","4717","1","0"
"1361","4722","2","0"
"1362","513","2","0"
"1362","6923","1","0"
"1362","6929","2","0"
"1363","513","2","0"
"1363","6923","1","0"
"1363","6931","1","0"
"1363","6937","2","0"
"1364","513","2","0"
"1364","3328","1","0"
"1364","4724","1","0"
"1364","4729","2","0"
"1365","513","2","0"
"1365","3328","1","0"
"1365","4731","1","0"
"1365","4736","2","0"
"1366","513","2","0"
"1366","990","1","0"
"1366","991","2","0"
"1366","5407","1","0"
"1367","513","2","0"
"1367","3328","1","0"
"1367","4647","1","0"
"1367","4652","2","0"
"1368","6923","1","0"
"1368","6951","1","0"
"1369","513","2","0"
"1369","3328","1","0"
"1369","4738","1","0"
"1369","4743","2","0"
"1370","513","2","0"
"1370","3328","1","0"
"1370","4745","1","0"
"1370","4750","2","0"
"1371","513","1","0"
"1371","1134","1","0"
"1372","513","2","0"
"1372","3328","1","0"
"1372","4752","1","0"
"1372","4757","2","0"
"1373","513","2","0"
"1373","3328","1","0"
"1373","4759","1","0"
"1373","4764","2","0"
"1374","513","2","0"
"1374","3328","1","0"
"1374","4766","1","0"
"1374","4771","2","0"
"1375","6923","1","0"
"1375","6957","1","0"
"1376","513","2","0"
"1376","3328","1","0"
"1376","4773","1","0"
"1376","4778","2","0"
"1377","513","1","0"
"1377","1144","1","0"
"1378","513","1","0"
"1378","1164","1","0"
"1379","513","1","0"
"1379","1150","1","0"
"1380","513","1","0"
"1380","1166","1","0"
"1381","1609","1","0"
"1382","1009","1","0"
"1382","5407","1","0"
"1383","513","2","0"
"1383","993","1","0"
"1383","994","2","0"
"1383","5407","1","0"
"1384","3328","1","0"
"1384","4602","1","0"
"1385","7057","1","0"
"1385","7184","1","0"
"1386","513","2","0"
"1386","3328","1","0"
"1386","4780","1","0"
"1386","4785","2","0"
"1387","1796","1","0"
"1387","3008","1","0"
"1388","1796","1","0"
"1388","3205","1","0"
"1389","1796","1","0"
"1389","3319","1","0"
"1390","1796","1","0"
"1390","3402","1","0"
"1391","1","1","0"
"1391","6","2","0"
"1391","513","2","0"
"1391","3328","1","0"
"1392","142","1","0"
"1392","6689","1","0"
"1393","3328","1","0"
"1393","3468","1","0"
"1394","3328","1","0"
"1394","4607","1","0"
"1395","1010","1","0"
"1395","5407","1","0"
"1396","513","1","0"
"1396","1148","1","0"
"1397","3328","1","0"
"1397","4612","1","0"
"1398","8","1","0"
"1398","513","1","0"
"1399","1796","1","0"
"1399","3519","1","0"
"1400","1796","1","0"
"1400","3564","1","0"
"1401","2792","1","0"
"1401","2816","1","0"
"1402","2798","1","0"
"1402","2816","1","0"
"1403","2804","1","0"
"1403","2816","1","0"
"1404","2810","1","0"
"1404","2816","1","0"
"1405","1796","1","0"
"1405","3473","1","0"
"1406","1540","1","0"
"1406","7454","1","0"
"1407","1562","1","0"
"1408","1556","1","0"
"1408","2560","1","0"
"1409","553","1","0"
"1409","2560","1","0"
"1410","1188","1","0"
"1410","2560","1","0"
"1411","1748","1","0"
"1411","2560","1","0"
"1412","2560","1","0"
"1413","2560","1","0"
"1413","5956","1","0"
"1414","1398","1","0"
"1414","2560","1","0"
"1415","2570","1","0"
"1416","1796","1","0"
"1416","1806","1","0"
"1417","1796","1","0"
"1417","1811","1","0"
"1418","1796","1","0"
"1418","1816","1","0"
"1419","1545","2","0"
"1419","1796","1","0"
"1419","1821","1","0"
"1420","1540","1","0"
"1420","2858","1","0"
"1421","1392","1","0"
"1421","7448","1","0"
"1422","1314","1","0"
"1422","7448","1","0"
"1423","49","1","0"
"1423","7448","1","0"
"1424","1083","1","0"
"1424","1537","1","0"
"1425","1086","1","0"
"1425","1537","2","0"
"1426","1089","1","0"
"1426","1537","2","0"
"1427","2816","1","0"
"1427","2822","1","0"
"1428","518","1","0"
"1428","1537","1","0"
"1429","2816","1","0"
"1429","2828","1","0"
"1430","2816","1","0"
"1430","2834","1","0"
"1431","265","1","0"
"1431","6828","1","0"
"1432","265","1","0"
"1432","6833","1","0"
"1433","513","1","0"
"1433","1186","1","0"
"1436","1540","1","0"
"1436","6838","1","0"
"1437","1537","1","0"
"1437","3629","1","0"
"1438","128","1","0"
"1438","1537","1","0"
"1439","1537","1","0"
"1439","4350","1","0"
"1440","1534","1","0"
"1440","1537","1","0"
"1442","1537","1","0"
"1443","1011","1","0"
"1443","5407","1","0"
"1444","999","1","0"
"1444","6146","2","0"
"1445","513","2","0"
"1445","3328","1","0"
"1445","4787","1","0"
"1445","4792","2","0"
"1446","5331","1","0"
"1446","7207","1","0"
"1447","5333","1","0"
"1447","7207","1","0"
"1448","205","1","0"
"1448","4907","1","0"
"1449","265","1","0"
"1449","4221","1","0"
"1449","4226","2","0"
"1449","5634","2","0"
"1450","58","1","0"
"1450","70","1","0"
"1451","2764","1","0"
"1451","3637","1","0"
"1452","1308","1","0"
"1453","747","1","0"
"1453","1540","1","0"
"1454","700","1","0"
"1454","1540","1","0"
"1455","2867","1","0"
"1456","770","1","0"
"1457","2061","1","0"
"1458","2061","2","0"
"1458","2065","1","0"
"1459","2061","2","0"
"1459","2069","1","0"
"1460","752","1","0"
"1460","1537","1","0"
"1461","755","1","0"
"1461","1537","2","0"
"1463","2816","1","0"
"1463","2840","1","0"
"1464","2816","1","0"
"1464","2846","1","0"
"1465","7215","1","0"
"1466","2867","1","0"
"1466","5100","1","0"
"1467","1414","1","0"
"1467","1537","1","0"
"1468","1537","1","0"
"1468","1553","1","0"
"1470","1537","2","0"
"1470","3611","1","0"
"1471","1537","1","0"
"1471","1969","1","0"
"1473","1537","1","0"
"1473","2905","1","0"
"1474","1983","1","0"
"1475","1537","1","0"
"1475","1922","1","0"
"1476","1537","2","0"
"1476","1925","1","0"
"1478","1891","1","0"
"1478","2061","1","0"
"1480","547","1","0"
"1480","1537","2","0"
"1482","2886","1","0"
"1483","508","1","0"
"1483","513","1","0"
"1483","3328","2","0"
"1484","265","1","0"
"1484","6813","1","0"
"1485","4930","1","0"
"1485","5065","1","0"
"1486","1014","1","0"
"1486","1015","2","0"
"1486","4865","2","0"
"1486","5407","1","0"
"1487","1018","1","0"
"1487","1019","2","0"
"1487","4865","4","0"
"1487","5407","3","0"
"1490","4353","2","0"
"1490","4359","1","0"
"1491","1730","1","0"
"1491","3328","2","0"
"1492","513","2","0"
"1492","3046","1","0"
"1492","3051","2","0"
"1492","3328","1","0"
"1493","265","1","0"
"1493","3534","1","0"
"1494","265","1","0"
"1494","3053","1","0"
"1495","265","1","0"
"1495","3367","1","0"
"1496","265","1","0"
"1496","3493","1","0"
"1497","265","2","0"
"1497","3544","1","0"
"1498","1405","1","0"
"1498","1537","1","0"
"1499","58","1","0"
"1499","62","1","0"
"1499","64","2","0"
"1499","513","2","0"
"1500","586","1","0"
"1500","1537","1","0"
"1503","513","2","0"
"1503","3328","1","0"
"1503","4808","1","0"
"1503","4813","2","0"
"1504","589","1","0"
"1504","1537","2","0"
"1508","3072","1","0"
"1508","5830","1","0"
"1509","3072","2","0"
"1509","5836","1","0"
"1510","3072","2","0"
"1510","5842","1","0"
"1511","3072","2","0"
"1511","5848","1","0"
"1512","3072","2","0"
"1512","5854","1","0"
"1513","3072","2","0"
"1513","5860","1","0"
"1514","3072","2","0"
"1514","5866","1","0"
"1516","3072","2","0"
"1516","5872","1","0"
"1517","3072","2","0"
"1517","5878","1","0"
"1518","5979","1","0"
"1518","6146","1","0"
"1519","2882","1","0"
"1519","3864","1","0"
"1520","3072","2","0"
"1520","5884","1","0"
"1521","3072","2","0"
"1521","5890","1","0"
"1522","3072","2","0"
"1522","5896","1","0"
"1523","3072","2","0"
"1523","5902","1","0"
"1524","3072","2","0"
"1524","5908","1","0"
"1525","3072","2","0"
"1525","5914","1","0"
"1526","3072","2","0"
"1526","5920","1","0"
"1528","3072","2","0"
"1528","5926","1","0"
"1529","3072","2","0"
"1529","5932","1","0"
"1530","2884","1","0"
"1530","3864","2","0"
"1531","3072","2","0"
"1531","5938","1","0"
"1532","1537","1","0"
"1532","2563","1","0"
"1533","3072","2","0"
"1533","5944","1","0"
"1535","3072","2","0"
"1535","5950","1","0"
"1536","3072","1","0"
"1536","5668","1","0"
"1537","194","1","0"
"1537","1537","1","0"
"1538","3072","1","0"
"1538","5674","1","0"
"1539","1796","1","0"
"1539","1856","1","0"
"1541","1796","2","0"
"1541","1861","1","0"
"1542","1537","1","0"
"1542","2146","1","0"
"1543","1796","2","0"
"1543","1866","1","0"
"1544","1895","1","0"
"1545","1796","2","0"
"1545","1871","1","0"
"1548","3328","1","0"
"1548","4551","1","0"
"1549","197","1","0"
"1549","1537","2","0"
"1551","1537","2","0"
"1551","2149","1","0"
"1554","1756","1","0"
"1554","1796","1","0"
"1555","1761","1","0"
"1555","1796","2","0"
"1556","1537","1","0"
"1556","5578","1","0"
"1557","41","1","0"
"1558","2878","1","0"
"1558","4893","1","0"
"1559","4893","1","0"
"1560","1766","1","0"
"1560","1796","2","0"
"1561","1537","2","0"
"1561","5581","1","0"
"1562","41","2","0"
"1562","45","1","0"
"1563","2880","1","0"
"1563","4893","2","0"
"1564","4893","2","0"
"1564","4895","1","0"
"1565","7021","1","0"
"1565","7184","1","0"
"1566","7023","1","0"
"1566","7184","1","0"
"1568","7027","1","0"
"1569","133","1","0"
"1569","1537","1","0"
"1571","7035","1","0"
"1571","7184","1","0"
"1572","7041","1","0"
"1572","7184","2","0"
"1573","1062","1","0"
"1573","1537","1","0"
"1574","7043","1","0"
"1574","7184","2","0"
"1576","7047","1","0"
"1576","7184","2","0"
"1577","136","1","0"
"1577","1537","2","0"
"1578","7051","1","0"
"1578","7184","1","0"
"1580","7053","1","0"
"1580","7184","2","0"
"1581","1065","1","0"
"1581","1537","2","0"
"1583","1951","1","0"
"1584","1537","1","0"
"1584","1899","1","0"
"1585","1537","1","0"
"1585","6843","1","0"
"1586","1384","1","0"
"1586","5509","1","0"
"1587","1344","1","0"
"1587","1537","1","0"
"1588","1951","2","0"
"1588","1955","1","0"
"1589","1537","2","0"
"1589","1902","1","0"
"1590","1537","2","0"
"1590","6846","1","0"
"1591","1384","2","0"
"1591","5513","1","0"
"1592","1347","1","0"
"1592","1537","2","0"
"1593","1665","1","0"
"1593","3328","1","0"
"1594","3328","2","0"
"1594","4562","1","0"
"1595","1670","1","0"
"1595","3328","2","0"
"1596","1675","1","0"
"1596","3328","2","0"
"1597","3328","2","0"
"1597","4567","1","0"
"1598","3328","2","0"
"1598","4572","1","0"
"1599","1680","1","0"
"1599","3328","2","0"
"1600","1685","1","0"
"1600","3328","2","0"
"1601","1690","1","0"
"1601","3328","2","0"
"1602","1695","1","0"
"1602","3328","2","0"
"1603","3328","2","0"
"1603","4577","1","0"
"1604","3328","2","0"
"1604","4582","1","0"
"1605","1700","1","0"
"1605","3328","2","0"
"1606","1705","1","0"
"1606","3328","2","0"
"1607","3328","2","0"
"1607","4587","1","0"
"1608","3328","2","0"
"1608","4592","1","0"
"1609","1710","1","0"
"1609","3328","2","0"
"1610","1715","1","0"
"1610","3328","2","0"
"1611","1720","1","0"
"1611","3328","2","0"
"1612","1725","1","0"
"1612","3328","2","0"
"1613","3328","2","0"
"1613","4597","1","0"
"1614","6146","1","0"
"1614","6228","1","0"
"1615","780","2","0"
"1615","5984","1","0"
"1615","5989","2","0"
"1615","6146","1","0"
"1616","330","2","0"
"1616","6146","1","0"
"1616","6586","1","0"
"1616","6591","2","0"
"1617","265","1","0"
"1617","866","1","0"
"1618","265","2","0"
"1618","871","1","0"
"1619","330","1","0"
"1619","331","1","0"
"1619","332","2","0"
"1619","6146","2","0"
"1620","265","2","0"
"1620","876","1","0"
"1621","780","4","0"
"1621","5991","1","0"
"1621","5996","2","0"
"1621","6146","3","0"
"1622","265","2","0"
"1622","881","1","0"
"1623","6146","1","0"
"1623","6243","1","0"
"1624","265","2","0"
"1624","886","1","0"
"1625","6146","1","0"
"1625","6253","1","0"
"1626","265","2","0"
"1626","891","1","0"
"1628","4353","1","0"
"1629","6146","1","0"
"1629","6258","1","0"
"1630","4353","2","0"
"1630","4354","1","0"
"1631","6146","1","0"
"1631","6263","1","0"
"1632","4353","2","0"
"1632","4355","1","0"
"1633","6146","2","0"
"1633","6268","1","0"
"1634","4353","2","0"
"1634","4356","1","0"
"1635","6146","2","0"
"1635","6273","1","0"
"1636","4353","2","0"
"1636","4357","1","0"
"1637","4353","2","0"
"1637","4358","1","0"
"1640","285","1","0"
"1641","285","2","0"
"1641","291","1","0"
"1642","285","2","0"
"1642","297","1","0"
"1643","327","1","0"
"1643","1537","1","0"
"1644","491","1","0"
"1644","1537","1","0"
"1645","515","1","0"
"1645","1537","1","0"
"1646","709","1","0"
"1646","1537","1","0"
"1647","712","1","0"
"1647","1537","2","0"
"1648","1429","1","0"
"1648","1537","1","0"
"1649","769","1","0"
"1649","1647","1","0"
"1650","769","2","0"
"1650","1648","1","0"
"1651","769","1","0"
"1651","1736","1","0"
"1652","769","2","0"
"1652","1737","1","0"
"1653","769","2","0"
"1653","1738","1","0"
"1654","769","2","0"
"1654","1739","1","0"
"1655","769","2","0"
"1655","1740","1","0"
"1656","1537","1","0"
"1656","1888","1","0"
"1658","1027","2","0"
"1658","2735","1","0"
"1658","2736","2","0"
"1658","6698","1","0"
"1659","1027","4","0"
"1659","2741","1","0"
"1659","2742","2","0"
"1659","6698","3","0"
"1660","265","1","0"
"1660","4397","1","0"
"1661","265","2","0"
"1661","4402","1","0"
"1662","2264","1","0"
"1662","4930","2","0"
"1662","5037","1","0"
"1663","2264","2","0"
"1663","4930","3","0"
"1663","5039","1","0"
"1664","2264","2","0"
"1664","4930","3","0"
"1664","5041","1","0"
"1665","4930","1","0"
"1665","5043","1","0"
"1666","4930","2","0"
"1666","5045","1","0"
"1667","4930","2","0"
"1667","5047","1","0"
"1668","5299","1","0"
"1668","7207","1","0"
"1669","5301","1","0"
"1669","7207","2","0"
"1670","5303","1","0"
"1670","7207","2","0"
"1671","5305","1","0"
"1671","7207","2","0"
"1672","5307","1","0"
"1672","7207","2","0"
"1673","5309","1","0"
"1673","7207","2","0"
"1674","5311","1","0"
"1674","7207","2","0"
"1675","5313","1","0"
"1675","7207","2","0"
"1676","5315","1","0"
"1676","7207","2","0"
"1677","3617","2","0"
"1677","6146","1","0"
"1677","6317","1","0"
"1677","6322","2","0"
"1678","3617","4","0"
"1678","6146","3","0"
"1678","6329","1","0"
"1678","6334","2","0"
"1679","3617","4","0"
"1679","6146","3","0"
"1679","6353","1","0"
"1679","6358","2","0"
"1680","6146","1","0"
"1680","6365","1","0"
"1681","6146","2","0"
"1681","6370","1","0"
"1682","6698","1","0"
"1683","6698","2","0"
"1683","6699","1","0"
"1684","6698","2","0"
"1684","6700","1","0"
"1685","3195","1","0"
"1685","6900","1","0"
"1685","6901","2","0"
"1685","7169","2","0"
"1686","3195","3","0"
"1686","6902","1","0"
"1686","6903","2","0"
"1686","7169","4","0"
"1687","3195","3","0"
"1687","6904","1","0"
"1687","6905","2","0"
"1687","7169","4","0"
"1688","6906","1","0"
"1688","7169","1","0"
"1689","6907","1","0"
"1689","7169","2","0"
"1690","6908","1","0"
"1690","7169","2","0"
"1691","6909","1","0"
"1691","7169","2","0"
"1693","2774","1","0"
"1693","2816","1","0"
"1694","825","1","0"
"1694","2867","1","0"
"1696","5129","1","0"
"1698","4360","1","0"
"1699","1537","1","0"
"1700","1537","1","0"
"1701","1537","1","0"
"1702","1895","1","0"
"1703","2305","1","0"
"1704","5107","1","0"
"1705","2337","1","0"
"1706","4360","1","0"
"1707","4893","1","0"
"1710","780","1","0"
"1711","7526","1","0"
"1712","7169","1","0"
"1713","5067","1","0"
"1715","2305","1","0"
"1717","2305","1","0"
"1720","6146","1","0"
"1722","2305","2","0"
"1722","6680","1","0"
"1723","6680","1","0"
"1731","769","1","0"
"1738","2305","1","0"
"1743","4360","1","0"
"1746","769","1","0"
"1747","2305","1","0"
"1750","2305","1","0"
"1751","2305","1","0"
"1753","3072","1","0"
"1754","3072","1","0"
"1755","2305","1","0"
"1757","7428","1","0"
"1758","6146","1","0"
"1759","6146","1","0"
"1760","3359","2","0"
"1760","4445","1","0"
"1766","2560","1","0"
"1767","2305","1","0"
"1768","1796","1","0"
"1769","7428","1","0"
"1770","6146","1","0"
"1771","7428","1","0"
"1774","769","1","0"
"1775","2891","1","0"
"1776","7428","1","0"
"1777","7428","1","0"
"1780","7207","1","0"
"1781","2305","1","0"
"1782","3359","1","0"
"1783","2076","1","0"
"1785","5128","1","0"
"1787","3359","1","0"
"1788","3359","1","0"
"1790","4360","1","0"
"1803","7448","1","0"
"1804","5128","1","0"
"1805","7428","1","0"
"1806","1191","1","0"
"1807","7169","1","0"
"1808","5407","1","0"
"1809","5407","1","0"
"1809","7169","2","0"
"1810","1512","1","0"
"1810","7169","2","0"
"1811","5407","1","0"
"1812","3359","1","0"
"1813","769","2","0"
"1813","2305","1","0"
"1814","7169","1","0"
"1815","6146","1","0"
"1816","1320","1","0"
"1817","1537","1","0"
"1818","5407","1","0"
"1819","5407","1","0"
"1820","7207","1","0"
"1821","1537","1","0"
"1822","2305","1","0"
"1823","7169","1","0"
"1824","1537","1","0"
"1825","7428","1","0"
"1826","7169","1","0"
"1827","7527","1","0"
"1828","1512","1","0"
"1828","7169","2","0"
"1828","7207","3","0"
"1829","4930","1","0"
"1830","7169","1","0"
"1831","6658","1","0"
"1832","6658","1","0"
"1833","4994","1","0"
"1834","5407","1","0"
"1835","7207","1","0"
"1836","7169","1","0"
"1837","1512","1","0"
"1837","7207","2","0"
"1838","330","1","0"
"1839","3359","1","0"
"1839","7169","2","0"
"1840","2076","1","0"
"1841","5634","1","0"
"1842","769","1","0"
"1843","4994","1","0"
"1844","7169","1","0"
"1845","780","1","0"
"1846","388","1","0"
"1847","265","1","0"
"1848","4994","1","0"
"1849","4445","1","0"
"1850","7169","1","0"
"1851","5634","1","0"
"1852","1540","1","0"
"1853","780","1","0"
"1854","780","1","0"
"1855","780","1","0"
"1856","780","1","0"
"1857","780","1","0"
"1858","7184","1","0"
"1859","7169","1","0"
"1860","7207","1","0"
"1861","1512","1","0"
"1861","4891","2","0"
"1862","4930","1","0"
"1863","330","1","0"
"1863","3359","2","0"
"1864","2337","1","0"
"1865","769","2","0"
"1865","2305","1","0"
"1865","5128","3","0"
"1865","5129","4","0"
"1866","769","2","0"
"1866","2305","1","0"
"1866","5128","3","0"
"1866","5129","4","0"
"1867","769","2","0"
"1867","2305","1","0"
"1867","5128","3","0"
"1867","5129","4","0"
"1868","769","2","0"
"1868","2305","1","0"
"1868","5128","3","0"
"1868","5129","4","0"
"1869","769","2","0"
"1869","2305","1","0"
"1869","5128","3","0"
"1869","5129","4","0"
"1870","769","2","0"
"1870","2305","1","0"
"1870","5128","3","0"
"1870","5129","4","0"
"1871","2305","1","0"
"1872","769","1","0"
"1873","7531","1","0"
"1874","7207","1","0"
"1875","2305","1","0"
"1876","6146","1","0"
"1877","278","1","0"
"1878","2305","1","0"
"1879","7207","1","0"
"1880","1512","1","0"
"1880","4445","2","0"
"1881","1191","1","0"
"1881","3359","2","0"
"1882","4360","1","0"
"1883","6146","1","0"
"1884","5634","1","0"
"1885","769","1","0"
"1886","2337","1","0"
"1887","7529","1","0"
"1888","5129","1","0"
"1889","7531","1","0"
"1890","4994","1","0"
"1891","4360","1","0"
"1892","7531","1","0"
"1893","5453","1","0"
"1894","1537","1","0"
"1895","769","2","0"
"1895","2305","1","0"
"1896","2305","1","0"
"1897","769","2","0"
"1897","2305","1","0"
"1898","769","1","0"
"1898","2305","2","0"
"1899","79","1","0"
"1899","7169","2","0"
"1900","4930","1","0"
"1901","5107","1","0"
"1902","2305","1","0"
"1903","6146","1","0"
"1904","6658","1","0"
"1905","4994","1","0"
"1906","3359","1","0"
"1907","6146","1","0"
"1908","1913","1","0"
"1909","1512","1","0"
"1909","7169","2","0"
"1910","1512","1","0"
"1910","7169","2","0"
"1911","5407","1","0"
"1912","5453","1","0"
"1913","5634","1","0"
"1914","2305","1","0"
"1915","1537","1","0"
"1916","2305","1","0"
"1917","769","2","0"
"1917","2305","1","0"
"1918","2305","1","0"
"1919","6146","1","0"
"1920","1027","1","0"
"1921","1027","1","0"
"1922","1027","1","0"
"1923","1027","1","0"
"1924","1027","1","0"
"1925","1027","1","0"
"1926","1027","1","0"
"1927","5634","1","0"
"1928","1796","1","0"
"1929","5453","1","0"
"1930","769","2","0"
"1930","2305","1","0"
"1931","2305","1","0"
"1932","7428","1","0"
"1933","769","1","0"
"1934","769","1","0"
"1935","1881","1","0"
"1936","4994","1","0"
"1937","1512","1","0"
"1937","1522","3","0"
"1937","7169","2","0"
"1938","2305","1","0"
"1939","3359","1","0"
"1940","5407","1","0"
"1941","7207","1","0"
"1942","259","1","0"
"1943","7207","1","0"
"1944","1796","1","0"
"1945","7428","1","0"
"1946","1796","1","0"
"1947","2305","1","0"
"1948","769","1","0"
"1949","7190","1","0"
"1950","1540","1","0"
"1951","1540","1","0"
"1952","7428","1","0"
"1953","6689","1","0"
"1954","5408","1","0"
"1955","5408","1","0"
"1956","5408","1","0"
"1957","2305","1","0"
"1958","2305","1","0"
"1959","769","1","0"
"1960","2305","1","0"
"1961","2305","1","0"
"1962","2305","1","0"
"1963","3359","1","0"
"1964","5634","1","0"
"1965","7169","1","0"
"1966","7169","1","0"
"1967","7169","1","0"
"1968","7207","1","0"
"1969","7207","1","0"
"1970","1320","1","0"
"1971","1320","1","0"
"1972","5407","1","0"
"1973","4891","1","0"
"1974","5634","1","0"
"1975","5634","1","0"
"1976","5634","1","0"
"1977","769","1","0"
"1978","769","1","0"
"1979","2305","1","0"
"1980","521","1","0"
"1981","521","1","0"
"1982","1540","1","0"
"1983","1540","1","0"
"1984","1540","1","0"
"1985","1540","1","0"
"1986","6658","1","0"
"1987","769","1","0"
"1988","780","1","0"
"1989","7207","1","0"
"1990","6146","1","0"
"1991","4360","1","0"
"1992","2305","1","0"
"1993","330","1","0"
"1994","7207","1","0"
"1995","4360","1","0"
"1996","7169","1","0"
"1997","5407","1","0"
"1998","4930","1","0"
"1999","330","1","0"
"2000","769","1","0"
"2001","7184","1","0"
"2002","5407","1","0"
"2003","4525","1","0"
"2004","1540","1","0"
"2005","3072","1","0"
"2006","4891","1","0"
"2007","1191","1","0"
"2008","2305","1","0"
"2009","780","1","0"
"2010","5107","1","0"
"2011","4930","1","0"
"2012","79","1","0"
"2013","4994","1","0"
"2014","1881","1","0"
"2015","7169","1","0"
"2016","7207","1","0"
"2017","7536","1","0"
"2018","3162","1","0"
"2019","769","1","0"
"2020","769","2","0"
"2020","2305","1","0"
"2021","3162","1","0"
"2022","769","2","0"
"2022","2305","1","0"
"2022","5128","3","0"
"2022","5129","4","0"
